drug_name,ingredients,usage_count
글리메프정2밀리그램(글리메피리드)_(2mg/1정),glimepiride,4515
아마릴엠정1/500밀리그램_(1정),glimepiride,4514
일성알마게이트정500밀리그램_(0.5g/1정),almagate,4512
세레나크림(수출명:콤비겐크림)_(15g),betamethasone dipropionate,4512
알말정10밀리그램(아로티놀롤염산염)_(10mg/1정),arotinolol hydrochloride,4512
신풍세프테졸나트륨주_(1g/1병),ceftezole sodium,4510
텔미디핀정40/5밀리그램_(1정),amlodipine besylate (as amlodipine),4509
디아미크롱정(글리클라지드)_(80mg/1정),gliclazide,4508
앤티시움정20mg(에스오메프라졸마그네슘이수화물)_(21.69mg/1정),esomeprazole magnesium (as esomeprazol),4506
로디엔정5mg(에스암로디핀니코틴산염)_(6.506mg/1정),S-amlodipine nicotinate (as S-amlodipine),4506
엘뮤코정(에르도스테인)_(0.3g/1정),erdosteine,4504
동광세레콕시브캡슐200mg_(0.2g/1캡슐),celecoxib,4504
"본에정_(당귀·목과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화25%에탄올연조엑스(3.5→1), 0.4054g/1정)",당귀·목과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화 25% ethanol soft ext.(3.5→1),4503
현대에페리손염산염정_(50mg/1정),eperisone hydrochloride,4503
다피드정2.5밀리그램(인다파미드)_(2.5mg/1정),indapamide,4501
네오티가손캡슐10밀리그램(아시트레틴)_(40mg/1캡슐),acitretin,4501
위더스레보플록사신정500밀리그램_(0.5g/1정),levofloxacin hydrate,4500
한미탐스오디정0.4밀리그램(탐스로신염산염)_(0.4mg/1정),tamsulosin hydrochloride,4498
옴니파큐350주(이오헥솔)_(377.5g/500mL),iohexol,4495
리스페달정1밀리그램(리스페리돈)_(1mg/1정),risperidone,4492
파타원스점안액(올로파타딘염산염)_(6.66mg/3mL),olopatadine hydrochloride (as olopatadine),4492
판토케이정20밀리그램(판토프라졸나트륨세스키히드레이트)_(22.55mg/1정),pantoprazole sodium (as pantoprazole),4491
다이미트정(메트포르민염산염)_(0.5g/1정),metformin hydrochloride,4490
마하칸정16/5밀리그램_(1정),amlodipine besylate (as amlodipine),4487
엑사드정75밀리그람(니자티딘)_(75mg/1정),nizatidine,4486
페노피딜캡슐(미세화페노피브레이트구형과립)_(0.2g/1캡슐),fenofibrate granule(micronized) (as fenofibrate),4486
베스티딘정40밀리그램(파모티딘)_(40mg/1정),famotidine,4485
글리멜정4mg(글리메피리드)_(4mg/1정),glimepiride,4483
에이자트씨알정12.5밀리그램(파록세틴염산염수화물)_(14.25mg/1정),paroxetine hydrochloride (as paroxetine),4482
트리마졸크림(플루트리마졸)_(5g/500g),flutrimazol,4480
파마프로시클리딘정(프로시클리딘염산염)_(5mg/1정),procyclidine hydrochloride,4479
미라펙스정0.25밀리그램(프라미펙솔염산염일수화물)_(0.25mg/1정),pramipexole dihydrochloride,4473
라이트올론점안액0.2%(올로파타딘염산염)_(6.66mg/3mL),olopatadine hydrochloride (as olopatadine),4472
토비애즈서방정4밀리그람(페소테로딘푸마르산염)_(4mg/1정),fesoterodine fumarate,4469
알지셀액(알긴산나트륨)_(1.5g/30mL),sodium alginate,4467
아주세프라딘캅셀500밀리그람[수출명:보프라딘캅셀500밀리그람(세프라딘수화물)]_(0.5g/1캡슐),cefradine hydrate,4466
팜젠시프로플록사신정250mg(시프로플록사신염산염)_(0.291g/1정),ciprofloxacin hydrochloride (as ciprofloxacin),4465
레펙신정(레보플록사신수화물)_(0.1g/1정),levofloxacin hydrate,4464
레바렉정(레바미피드)_(0.1g/1정),rebamipide,4463
플루테칸정150밀리그램(플루코나졸)_(0.15g/1정),fluconazole,4463
삼성라베프라졸정20mg(라베프라졸나트륨)_(20mg/1정),rabeprazole sodium,4460
슈바젯정10/5밀리그램_(1정),ezetimibe,4460
피아이졸정20mg(라베프라졸나트륨)_(20mg/1정),rabeprazole sodium,4459
에페론서방정(에페리손염산염)_(75mg/1정),eperisone hydrochloride,4459
팜크로바정(팜시클로비르)_(0.25g/1정),famciclovir,4458
하이퍼텔미정40mg(텔미사르탄)_(40mg/1정),telmisartan,4457
카리메트과립(폴리스티렌설폰산칼슘)_(5g/5g),polystyrene sulfonate calcium,4456
투탑스플러스정40/5/12.5밀리그램_(1정),amlodipine besylate (as amlodipine),4455
멜로텍스캡슐 7.5mg(멜록시캄)_(7.5mg/1캡슐),meloxicam,4454
"스키드마이신정150mg(록시트로마이신)[수출명:세록스정(ceroxtab.150mg),로센트정(rocenttab.150mg)]_(0.15g/1정)",roxithromycin,4453
한국노바티스시프로바이점이현탁액_(10mL),ciprofloxacin hydrochloride (as ciprofloxacin),4452
카리온정10mg(베포타스틴베실산염)_(10mg/1정),bepotastine besilate,4449
듀오피엔액(클로베타솔프로피오네이트)_(23.3mg/50mL),clobetasol propionate,4444
랙시브캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),celecoxib,4444
에제페노정_(1정),ezetimibe,4442
리스돈정1밀리그램(리스페리돈)_(1mg/1정),risperidone,4438
아베린정4밀리그램(글리메피리드)_(4mg/1정),glimepiride,4436
에어페낙듀오정_(1정),aceclofenac,4436
화일세파드록실캡슐500밀리그램_(0.5g/1캡슐),cefadroxil hydrate,4435
뉴로가펜캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐),gabapentin,4433
트리젤주(메트로니다졸)_(0.5g/100mL/병(PP)),metronidazole,4429
트라비트세미정_(1정),acetaminophen,4428
비씨펜타닐시트르산염주사_(0.157mg/2mL/병),fentanyl citrate (as fentanyl),4426
록소켐정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),4426
비오루스캡슐(바실루스리케니포르미스균)_(0.25g/1캡슐),bacillus licheniformis,4425
동광로수바스타틴칼슘정10mg_(10.4mg/1정),rosuvastatin calcium (as rosuvastatin),4420
잘프로펜정(잘토프로펜)_(80mg/1정),zaltoprofen,4419
제일크라비트정(레보플록사신)_(0.1g/1정),levofloxacin hydrate,4413
퓨리원스미니점안액(히알루론산나트륨)(1회용)_(0.675mg/0.45mL),sodium hyaluronate,4411
케스렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),artemisiae argyi folium 95% ethanol ext.(20→1),4408
"플루오론티점안액(플루오로메톨론,테트라히드로졸린)_(6mL)",fluorometholone,4407
파티딘정20mg(파모티딘)_(20mg/1정),famotidine,4406
아모디핀정2.5밀리그램(암로디핀캄실산염)_(3.921mg/1정),amlodipine camsylate (as amlodipine),4404
렉타신정250밀리그램(레보플록사신수화물)_(0.25615g/1정),levofloxacin hydrate,4402
가스트렉스과립(에카베트나트륨수화물)_(1g/1.5g),ecabet sodium,4399
보트로파제주사(헤모코아귤라제)_(1KU/1mL),hemocoagulase,4397
크라셋세미정_(1정),acetaminophen,4397
오비드안연고(오플록사신)_(15mg/5g),ofloxacin,4396
로픽심정(세프포독심프록세틸)_(0.1g/1정),cefpodoxime proxetil,4396
몬테신정10밀리그램(몬테루카스트나트륨)_(10.4mg/1정),montelukast sodium (as montelukast),4396
타라부틴정200밀리그램(트리메부틴말레산염)_(0.2g/1정),trimebutine maleate,4394
코디오반정160/12.5밀리그램_(1정),hydrochlorothiazide,4391
라베프리정20mg(라베프라졸나트륨)_(20mg/1정),rabeprazole sodium,4390
자니틴정150밀리그램(니자티딘)_(0.15g/1정),nizatidine,4389
발라시정(발라시클로비르염산염)_(0.556g/1정),valaciclovir hydrochloride (as valaciclovir),4388
자이프렉사정2.5밀리그램(올란자핀)_(2.5mg/1정),olanzapine,4386
메바로친정40밀리그램(프라바스타틴나트륨)_(40mg/1정),pravastatin sodium,4385
아스몬정10밀리그램(몬테루카스트나트륨)_(10.4mg/1정),montelukast sodium (as montelukast),4383
발디핀정5/160밀리그램_(1정),amlodipine besylate (as amlodipine),4382
메가셋세미정_(1정),acetaminophen,4379
리마로스정(리마프로스트알파덱스)_(0.16667mg/1정),limaprost α-cyclodextrin (as limaprost),4378
제로프리액(시메티콘)_(0.2g/10mL),simethicone,4378
익셀캡슐25밀리그램(밀나시프란염산염)_(25mg/1캡슐),milnacipran hydrochloride,4377
비니티스캡슐(포도엽건조엑스)_(0.18g/1캡슐),vitis vinifera leaf ext.,4377
영풍칼리크레인정50단위(칼리디노게나제)_(50I.U/1정),kallidinogenase,4376
원플록신정(레보플록사신수화물)_(0.1g/1정),levofloxacin hydrate,4375
삼메틴정(트리메부틴말레산염)_(0.15g/1정),trimebutine maleate,4374
케프라정1000밀리그램(레비티라세탐)_(1g/1정),levetiracetam,4374
크레산트정5밀리그램(로수바스타틴칼슘)_(5.2mg/1정),rosuvastatin calcium (as rosuvastatin),4372
세프칼캡슐(세프라딘수화물)_(0.5g/1캡슐),cefradine hydrate,4371
메코민캡슐(메코발라민)_(0.5mg/1캡슐),mecobalamin,4369
"글루파정1,000㎎(메트포르민염산염)_(1g/1정)",metformin hydrochloride,4368
플리바스정50mg(나프토피딜)_(50mg/1정),naftopidil,4368
코로손정(히드로코르티손)_(10mg/1정),hydrocortisone,4363
비씨펜타닐시트르산염주사_(0.157mg/2mL/앰플),fentanyl citrate (as fentanyl),4361
후루존정150밀리그램(플루코나졸)_(0.15g/1정),fluconazole,4359
울파워셋세미정_(1정),acetaminophen,4359
판토라인정(판토프라졸나트륨세스키히드레이트)_(45.1mg/1정),pantoprazole sodium (as pantoprazole),4355
알티온정(아젤라스틴염산염)_(1mg/1정),azelastine hydrochloride,4354
아이세프캡슐250밀리그램(세파클러수화물)_(0.25g/1캡슐),cefaclor hydrate,4354
판피록정40mg(판토프라졸나트륨세스키히드레이트)_(45.1mg/1정),pantoprazole sodium (as pantoprazole),4353
뉴라베정10mg(라베프라졸나트륨)_(10mg/1정),rabeprazole sodium,4351
아트마셋세미정_(1정),acetaminophen,4350
유유레바미피드정_(0.1g/1정),rebamipide,4349
디레인캡슐(디아세레인)_(50mg/1캡슐),diacerhein,4349
로마릴네일라카(아모롤핀염산염)_(0.2787g/5mL),amorolfine hydrochloride (as amorolfine),4348
세아틸정(세푸록심악세틸)_(0.30072g/1정),cefuroxime axetil (as cefuroxime),4347
키로민정(은행엽건조엑스)_(40mg/1정),ginkgo biloba leaf ext.,4346
비페딘정(비페닐디메틸디카르복실레이트)_(25mg/1정),biphenyl dimethyl dicarboxylate,4344
제이록시정150밀리그램(록시트로마이신)_(0.15g/1정),roxithromycin,4343
브레트라정(레트로졸)_(2.5mg/1정),letrozole,4341
텔미트렌정80밀리그램(텔미사르탄)_(80mg/1정),telmisartan,4338
래피셋정_(1정),acetaminophen,4335
넥스팜탄산칼슘정_(0.5g/1정),calcium carbonate,4331
스립정10밀리그램(졸피뎀타르타르산염)_(10mg/1정),zolpidem tartrate,4329
알마겐정500밀리그램(알마게이트)_(0.5g/1정),almagate,4329
알소벤정100마이크로그람(미소프로스톨)_(0.1mg/1정),1% misoprostol powder (as misoprostol),4325
"유한2%염산리도카인.에피네프린주사(1:80000)(수출명:에피카인주사(1:80,000))_(1.8mL)",epinephrine bitartrate (as epinephrine),4323
로바스타정10밀리그램(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin calcium (as rosuvastatin),4323
비유피-4정20밀리그램(프로피베린염산염)_(20mg/1정),propiverine hydrochloride,4323
란시드캡슐15밀리그램(란소프라졸)_(15mg/1캡슐),lansoprazole granule (as lansoprazole),4322
크레더블정10/10밀리그램_(1정),ezetimibe,4320
리노스틴서방캡슐_(1캡슐),ebastine,4320
비페란플러스캡슐_(1캡슐),biphenyl dimethyl dicarboxylate,4319
레피졸정10밀리그램(아리피프라졸)_(10mg/1정),aripiprazole,4316
벤프라정20밀리그램(라베프라졸나트륨)_(20mg/1정),rabeprazole sodium,4316
징코빌라정80mg(은행엽엑스)_(80mg/1정),ginkgo biloba leaf ext.,4313
에소프라졸정40밀리그램(에스오메프라졸마그네슘삼수화물)_(44.5mg/1정),esomeprazole magnesium (as esomeprazol),4313
로수탄정10밀리그램(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin calcium (as rosuvastatin),4310
클래트론정250밀리그램(클래리트로마이신)_(0.25g/1정),clarithromycin,4310
중외20%포도당주사액_(4g/20mL),dextrose(20%),4306
엑소라졸정40밀리그램(에스오메프라졸마그네슘이수화물)_(43.38mg/1정),esomeprazole magnesium (as esomeprazol),4304
에이베리스점안액0.002%(오미데네팍이소프로필)_(0.05mg/2.5mL),omidenepag isopropyl,4304
벤투룩스30mg캡슐(엔테로코쿠스페슘스트레인세르넬레68균)_(30mg/1캡슐),enterococcus faecium strain cernelle 68,4300
제네틱스300주사(이오비트리돌)_(98.715g/150mL),iobitridol,4299
유니코나졸캅셀(플루코나졸)_(50mg/1캡슐),fluconazole,4298
페모스톤콘티정_(28정),dydrogesterone,4298
디오르탄정80밀리그램(발사르탄)_(80mg/1정),valsartan,4297
탄돌주100밀리그람(트라마돌염산염)(수출명:DAEHWATRAMADOLHCL)_(0.1g/2mL),tramadol hydrochloride,4296
모사트린정(모사프리드시트르산염이수화물)_(5.29mg/1정),mosapride citrate hydrate (as mosapride),4295
몰시톤정4밀리그램(몰시도민)_(4mg/1정),molsidomin,4294
아라빌정2밀리그램(아리피프라졸(미분화))_(2mg/1정),aripiprazole,4293
메박신주(메토카르바몰)_(0.5g/5mL),methocarbamol,4292
파라딘점안액0.7%(올로파타딘염산염)(1회용)_(2.328mg/0.3mL),olopatadine hydrochloride (as olopatadine),4292
라베스타정20mg(라베프라졸나트륨)_(20mg/1정),rabeprazole sodium,4291
펜타베린연질캡슐_(1캡슐),alverine citrate,4290
타이레펜8시간이알서방정650밀리그램(아세트아미노펜)_(0.65g/1정),acetaminophen(encapsulated),4290
터나빈겔(테르비나핀)_(0.15g/15g),terbinafine,4288
베로아크림(프레드니솔론발레로아세테이트)_(1.5g/500g),prednisolone valeroacetate,4287
애스렌정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),artemisiae argyi folium 95% ethanol ext.(20→1),4287
옥파짐정(옥틸로늄브롬화물)_(20mg/1정),octylonium bromide,4285
유목스정500mg(아목시실린수화물·설박탐피복실)_(1정),amoxicillin,4279
마이토닌정25밀리그램(베타네콜염화물)_(25mg/1정),bethanechol chloride,4278
디오브이정80mg(발사르탄)_(80mg/1정),valsartan,4277
네메올정20밀리그램(에스오메프라졸마그네슘이수화물)_(21.69mg/1정),esomeprazole magnesium (as esomeprazol),4276
타목실린정500밀리그램(아목시실린·설박탐피복실)_(1정),amoxicillin,4275
알레라정(아젤라스틴염산염)_(1mg/1정),azelastine hydrochloride,4273
로디비카정2.5/20밀리그램_(1정),olmesartan medoxomil,4273
오메플정20mg(에스오메프라졸마그네슘삼수화물)_(22.25mg/1정),esomeprazole magnesium (as esomeprazol),4267
라도바정10밀리그램(아토르바스타틴칼슘수화물)_(10.85mg/1정),atorvastatin calcium (as atorvastatin),4265
알레난정(레보세티리진염산염)_(5mg/1정),levocetirizine dihydrochloride,4265
디카맥스디플러스정_(1정),calcium carbonate (as calcium),4264
로카탄정(로사르탄칼륨)_(50mg/1정),losartan potassium (as losartan),4261
하이퍼스타정40/5mg_(1정),amlodipine besylate (as amlodipine),4260
이코나졸캡슐(이트라코나졸)_(0.1g/1캡슐),itraconazole,4260
대웅피오글리타존정15밀리그램(피오글리타존염산염)_(16.53mg/1정),pioglitazone hydrochloride (as pioglitazone),4260
유파칸정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),artemisiae argyi folium 95% ethanol ext.(20→1),4252
레보살탄정2.5/160밀리그램_(1정),S-amlodipine besylate (as S-amlodipine),4249
가나플럭스정40/1100밀리그램_(1정),omeprazole,4248
타이레놀정160밀리그람(아세트아미노펜)_(0.16g/1정),acetaminophen(encapsulated),4243
티지웰연질캡슐(오메가-3-산에틸에스테르90)_(1g/1캡슐),"omega-3-acid ethyl esters90 (as EPA ethylester 0.46g, DHA ethylester 0.38g)",4241
리마셀정(리마프로스트알파덱스)_(0.16667mg/1정),limaprost α-cyclodextrin (as limaprost),4239
라벨리아로션(모메타손푸로에이트)_(60mg/60g),mometasone furoate,4238
알보젠돔페리돈정_(10mg/1정),domperidone,4237
아트라셋세미정_(1정),acetaminophen,4236
락티코트크림1%(히드로코르티손아세테이트)_(0.3g/30g),hydrocortisone acetate,4233
옵티레이320울트라젝트주사(이오버솔)_(84.75g/125mL),ioversol,4230
필콘정(폴리카르보필칼슘)_(0.625g/1정),calcium polycarbophil,4228
뮤코원캡슐(에르도스테인)_(0.3g/1캡슐),erdosteine,4224
타크로벨캡슐1밀리그램(타크로리무스수화물)_(1.02mg/1캡슐),tacrolimus hydrate (as tacrolimus),4223
슈스타정10밀리그램(로수바스타틴칼슘)_(10.4mg/1정),rosuvastatin calcium (as rosuvastatin),4222
판토라인주(판토프라졸나트륨세스키히드레이트)_(45.1mg/1병),pantoprazole sodium (as pantoprazole),4219
아코신주150mg(네틸마이신황산염)_(0.15g/1.5mL),netilmicin sulfate,4216
콜리아틴연질캡슐(콜린알포세레이트)_(0.4g/1캡슐),choline alfoscerate,4213
리스페달정2밀리그램(리스페리돈)_(2mg/1정),risperidone,4213
