category,name,ingredients,patient_count,prescription_count,first_prescription,last_prescription
unique_drugs,빌다메트정50/500밀리그램_(1정),metformin hydrochloride,567,6795,20220314,20250630
unique_drugs,유스메졸디알서방캡슐40밀리그램(에스오메프라졸마그네슘이수화물)_(43.38mg/1캡슐),esomeprazole magnesium (as esomeprazole),567,1802,20210814,20250618
unique_drugs,레보티딘정(레보세티리진염산염)_(5mg/1정),levocetirizine dihydrochloride,567,1570,20200503,20241031
unique_drugs,히알론점안액(히알루론산나트륨)(1회용)_(0.45mg/0.45mL),sodium hyaluronate,567,1557,20200508,20250529
unique_drugs,명문세프트리악손나트륨수화물주사1g_(1g/1병),ceftriaxone sodium hydrate,567,877,20200111,20250623
unique_drugs,아토젯정10/40밀리그램_(1정),atorvastatin calcium(as atorvastatin),566,5188,20200106,20250724
unique_drugs,알말정5밀리그램(아로티놀롤염산염)_(5mg/1정),arotinolol hydrochloride,566,3262,20200102,20250702
unique_drugs,환인아토목세틴캡슐10밀리그램(아토목세틴염산염)_(11.43mg/1캡슐),atomoxetine hydrochloride (as atomoxetine),566,2167,20200203,20250714
unique_drugs,나도가드정40밀리그램(나도롤)_(40mg/1정),nadolol,565,2931,20200119,20250714
unique_drugs,슈그란정50mg(수마트립탄숙신산염)_(70mg/1정),sumatriptan succinate (as sumatriptan),565,2569,20200108,20250526
unique_drugs,이트라원정100mg(이트라코나졸고체분산체)_(0.253g/1정),itraconazole,565,2014,20200106,20250618
unique_drugs,트로나인크림_(450g),betamethasone dipropionate,565,1810,20201211,20250609
unique_drugs,큐모타손로션(모메타손푸로에이트)_(60mg/60g),mometasone furoate,565,1553,20200103,20250623
unique_drugs,지트라돌주50밀리그램(트라마돌염산염)_(50mg/1mL),tramadol hydrochloride,565,797,20220310,20250702
unique_drugs,듀오로반정10/5밀리그램_(1정),ezetimibe,564,9544,20200107,20250719
unique_drugs,설포스캡슐(아세브로필린)_(0.1g/1캡슐),acebrophylline,564,2138,20200107,20250610
unique_drugs,쎌비트캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐),celecoxib,564,2039,20200101,20250617
unique_drugs,아이누리점안액0.18%(히알루론산나트륨)(1회용)_(0.9mg/0.5mL),sodium hyaluronate,564,1791,20200111,20250604
unique_drugs,푸로포신정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),ciprofloxacin hydrochloride (as ciprofloxacin),564,1756,20200103,20250621
unique_drugs,디푸로정10밀리그램(에스시탈로프람옥살산염)_(12.77mg/1정),escitalopram oxalate (as escitalopram),563,4479,20200104,20250628
unique_drugs,페모스톤콘티정_(28정),dydrogesterone,563,3764,20200201,20250630
unique_drugs,메자반트엑스엘장용정1200밀리그램(메살라진)_(1.2g/1정),mesalazine,562,7049,20200108,20250724
unique_drugs,환인아토목세틴캡슐60밀리그램(아토목세틴염산염)_(68.56mg/1캡슐),atomoxetine hydrochloride (as atomoxetine),562,3510,20200103,20250731
unique_drugs,알레파딘정5mg(올로파타딘염산염)_(5mg/1정),olopatadine hydrochloride,562,2099,20200102,20240829
unique_drugs,경방가미소요산연조엑스(단미엑스혼합제),"",562,1345,20200622,20250627
unique_drugs,익셀캡슐25밀리그램(밀나시프란염산염)_(25mg/1캡슐),milnacipran hydrochloride,561,3896,20200102,20250616
unique_drugs,다노펜세미정_(1정),acetaminophen,561,2085,20200620,20250617
unique_drugs,판테졸정(판토프라졸나트륨세스키히드레이트)_(45.1mg/1정),pantoprazole sodium (as pantoprazole),561,1702,20200102,20250607
unique_drugs,영풍아시클로버정200밀리그램_(0.2g/1정),acyclovir,561,1550,20200103,20250621
unique_drugs,드록틴캡슐60mg(둘록세틴염산염)_(67.3mg/1캡슐),duloxetine hydrochloride (as duloxetine),560,5745,20200108,20250730
unique_drugs,메디키넷리타드캡슐40mg(메틸페니데이트염산염)_(40mg/1캡슐),methylphenidate hydrochloride,560,4988,20200106,20250721
unique_drugs,티로아민정(티로프라미드염산염)_(0.1g/1정),tiropramide hydrochloride,560,1436,20200107,20240127
unique_drugs,아라빌정2밀리그램(아리피프라졸(미분화))_(2mg/1정),aripiprazole,559,3827,20221203,20250724
unique_drugs,세레온캡슐(세레콕시브)_(0.2g/1캡슐),celecoxib,559,2216,20200208,20250709
unique_drugs,넥스페졸정40밀리그램(에스오메프라졸마그네슘이수화물)_(43.38mg/1정),esomeprazole magnesium (as esomeprazol),559,1713,20200307,20250526
unique_drugs,펙수클루정10밀리그램(펙수프라잔염산염)_(10mg/1정),fexuprazan hydrochloride,559,1248,20230515,20250731
unique_drugs,페리올리멜엔4이주_(1500mL),calcium chloride dihydrate,559,612,20200216,20250530
unique_drugs,조피스타정3밀리그램(에스조피클론)_(3mg/1정),eszopiclone,558,6509,20200111,20250717
unique_drugs,파마레보설피리드정_(25mg/1정),levosulpiride,558,1959,20200104,20250627
unique_drugs,안토리브캡슐(포도엽엑스)_(0.18g/1캡슐),vitis vinifera leaf ext.,558,1448,20200106,20250528
unique_drugs,모노리툼플라스정30밀리그램(란소프라졸)_(30mg/1정),lansoprazole,558,1338,20200102,20250721
unique_drugs,바코시론크림(아시클로버)_(0.35g/7g),acyclovir,558,1238,20200103,20250605
unique_drugs,팔로녹시주(팔로노세트론염산염)_(84μg/1.5mL),palonosetron hydrochloride (as palonosetron),558,619,20200503,20250518
unique_drugs,"아모잘탄플러스정5/100/12.5밀리그램(암로디핀,로사르탄,클로르탈리돈)_(1정)",amlodipine camsylate (as amlodipine),557,9227,20201006,20250711
unique_drugs,아라빌정1밀리그램(아리피프라졸(미분화))_(1mg/1정),aripiprazole,557,2632,20230602,20250730
unique_drugs,텔미베타정40밀리그램(텔미사르탄)_(40mg/1정),telmisartan,556,5871,20200101,20250626
unique_drugs,익셀캡슐12.5밀리그램(밀나시프란염산염)_(12.5mg/1캡슐),milnacipran hydrochloride,556,2728,20200104,20250708
unique_drugs,포리맥정(폴라프레징크)_(75mg/1정),polaprezinc,556,2283,20210409,20250628
unique_drugs,에소리움플러스정20/800밀리그램_(1정),esomeprazole magnesium (as esomeprazole),556,2078,20210907,20250609
unique_drugs,휴텍스아토르바스타틴정(아토르바스타틴칼슘삼수화물)_(10.85mg/1정),atorvastatin calcium (as atorvastatin),555,8805,20200106,20250625
unique_drugs,코자정100밀리그램(로사르탄칼륨)_(0.1g/1정),losartan potassium (as losartan),555,6265,20200103,20250716
unique_drugs,크레스티브정10/5mg_(1정),ezetimibe,555,5609,20200102,20250627
unique_drugs,로수엠젯정10/5밀리그램_(1정),ezetimibe,555,4778,20201013,20250718
unique_drugs,트라칸정_(1정),acetaminophen,555,1678,20200106,20250703
unique_drugs,히알조인플러스주(히알루론산나트륨)_(20mg/2mL),sodium hyaluronate,555,1654,20200110,20250615
unique_drugs,알러펜점안액(케토티펜푸마르산염)_(3.45mg/5mL),ketotifen fumarate (as ketotifen),554,1841,20200117,20250620
unique_drugs,"에이프로젠세파드록실캡슐[수출명:사목실캅셀(세파드록실),피록실캅셀(세파드록실)]_(0.5g/1캡슐)",cefadroxil hydrate,554,1841,20200106,20250624
unique_drugs,현대에페리손서방정(에페리손염산염)_(75mg/1정),eperisone hydrochloride,554,1507,20200109,20250306
unique_drugs,울트라비스트듀370주사(이오프로마이드)_(76.886g/100mL),iopromide,554,617,20200224,20250518
unique_drugs,스립정10밀리그램(졸피뎀타르타르산염)_(10mg/1정),zolpidem tartrate,553,3862,20200110,20250726
unique_drugs,쎄로켈서방정50밀리그램(쿠에티아핀푸마르산염)_(57.56mg/1정),quetiapine fumarate (as quetiapine),553,3436,20200106,20250626
unique_drugs,보니드정(레보설피리드)_(25mg/1정),levosulpiride,553,1999,20200103,20250417
unique_drugs,록페리신정(록시트로마이신)_(0.15g/1정),roxithromycin,553,1949,20200109,20240229
unique_drugs,타미빅트캡슐75밀리그램(오셀타미비르인산염)_(98.5mg/1캡슐),oseltamivir phosphate (as oseltamivir),553,869,20200102,20250513
unique_drugs,펜타사좌약(메살라진)_(1g/1개),mesalazine,552,3258,20200102,20250705
unique_drugs,호이콜정200밀리그램(카모스타트메실산염)_(0.2g/1정),camostat mesilate,552,2719,20200123,20250718
unique_drugs,가바페닌캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐),gabapentin,552,2324,20200113,20250717
unique_drugs,라베트라정10mg(라베프라졸나트륨)_(10mg/1정),rabeprazole sodium,552,1854,20200104,20250614
unique_drugs,하루큐어서방정0.2밀리그램(탐스로신염산염)_(0.2mg/1정),tamsulosin hydrochloride,551,3119,20200203,20250718
unique_drugs,바스로닐정(나프로닐옥살산염)_(0.1g/1정),nafronyl oxalate,551,2107,20200103,20250320
unique_drugs,테바핀정(테르비나핀염산염)_(0.140625g/1정),terbinafine hydrochloride (as terbinafine),551,2017,20200106,20250613
unique_drugs,히알산점안액(히알루론산나트륨)(수출명:필히알산점안액)_(6mg/6mL),sodium hyaluronate,551,2014,20200103,20250619
unique_drugs,탈멘정(탈니플루메이트)_(0.37g/1정),talniflumate,551,1751,20200109,20250519
unique_drugs,팔로델정(브로모크립틴메실산염)_(2.87mg/1정),bromocryptine mesylate (as bromocryptine),551,1751,20200224,20250120
unique_drugs,경방소청룡탕(혼합단미엑스산),"",551,1155,20200102,20250620
unique_drugs,칼디플러스정_(1정),calcium citrate (as calcium),550,4512,20200122,20250719
unique_drugs,동아오젝스점안액(토수플록사신토실산염수화물)_(15mg/5mL),tosufloxacin tosylate hydrate,550,1290,20200107,20250506
unique_drugs,솔코린점안겔(솔코세릴120농축물)_(0.35025g/5g),solcoseryl 120 concentrated,550,1260,20200102,20220829
unique_drugs,한풍반하백출천마탕연조엑스(단미엑스혼합제),"",550,1198,20200107,20250630
unique_drugs,벨록스캡정40밀리그램(펙수프라잔염산염)_(40mg/1정),fexuprazan hydrochloride,549,1649,20220705,20250717
unique_drugs,셀메텍정20밀리그램(올메사르탄메독소밀)_(20mg/1정),olmesartan medoxomil,548,4855,20200102,20250716
unique_drugs,테그레톨씨알정200밀리그램(카르바마제핀)_(0.2g/1정),carbamazepine,548,3496,20200106,20250707
unique_drugs,싸이브렉스캡슐(세레콕시브)_(0.2g/1캡슐),celecoxib,548,2840,20200115,20250527
unique_drugs,라베넥스정20밀리그램(라베프라졸나트륨)_(20mg/1정),rabeprazole sodium,548,2171,20200123,20250627
unique_drugs,휴게이트정500밀리그램(알마게이트)_(0.5g/1정),almagate,548,1452,20200101,20250203
unique_drugs,아시로빈정(아시클로버)_(0.2g/1정),acyclovir,548,1400,20200106,20250618
unique_drugs,레코푸씨알서방정(레보드로프로피진)_(90mg/1정),levodropropizine,548,1365,20210914,20250530
unique_drugs,파라마셋이알세미서방정_(1정),acetaminophen,548,1214,20200103,20250609
unique_drugs,옴니파큐300주(이오헥솔)_(32.35g/50mL),iohexol,548,922,20200102,20250620
unique_drugs,엑스원정5/80밀리그램_(1정),amlodipine adipate (as amlodipine),547,8795,20200107,20250625
unique_drugs,리포액틴정10밀리그램(아토르바스타틴칼슘삼수화물)_(10.85mg/1정),atorvastatin calcium (as atorvastatin),547,7237,20200113,20250628
unique_drugs,안플라그정100밀리그람(사포그릴레이트염산염)_(0.1g/1정),sarpogrelate hydrochloride,547,5057,20200109,20250711
unique_drugs,쎌레코캡슐(세레콕시브)_(0.2g/1캡슐),celecoxib,547,2818,20200108,20250628
unique_drugs,펜브렉스주500mg(암피실린나트륨)_(0.5g/1병),ampicillin sodium,547,586,20200107,20250619
unique_drugs,엘리퀴스정5밀리그램(아픽사반)_(5mg/1정),apixaban,546,5655,20200103,20250710
unique_drugs,페북센정40밀리그램(페북소스타트)_(40mg/1정),febuxostat,546,4273,20200104,20250628
unique_drugs,도비안정(도베실산칼슘수화물)_(0.25g/1정),dobesilate calcium,546,2561,20200120,20250630
unique_drugs,셀콕스캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐),celecoxib,546,1729,20200106,20250608
unique_drugs,큐티베이트크림(플루티카손프로피오네이트(미분화))_(7.5mg/15g),fluticasone propionate,546,1434,20200116,20241105
unique_drugs,코러스세포탁심나트륨주_(1g/1병),cefotaxime sodium,546,862,20200114,20250529
unique_drugs,아스헥솔주300(이오헥솔)_(97.05g/150mL),iohexol,546,602,20200103,20250515
unique_drugs,알론점안액0.18%(히알루론산나트륨)(1회용)_(0.63mg/0.35mL),sodium hyaluronate,545,1447,20200107,20250609
unique_drugs,겐트리손크림_(10g),betamethasone dipropionate,545,1017,20200102,20250509
unique_drugs,크라틴정5밀리그램(로수바스타틴칼슘)_(5.2mg/1정),rosuvastatin calcium (as rosuvastatin),544,7528,20200123,20250705
unique_drugs,비스론캡슐(미세화페노피브레이트구형과립)_(0.2g/1캡슐),fenofibrate granule(micronized) (as fenofibrate),544,7366,20200116,20250715
unique_drugs,부스포론정5mg(부스피론염산염)_(5mg/1정),buspirone hydrochloride,544,2156,20200106,20250531
unique_drugs,에소가드정20밀리그램(에스오메프라졸마그네슘이수화물)_(21.69mg/1정),esomeprazole magnesium (as esomeprazol),544,1560,20200114,20250801
unique_drugs,오스픽심캡슐100밀리그램(세픽심수화물)_(0.1g/1캡슐),cefixime hydrate,544,1535,20200102,20250612
unique_drugs,모메탄크림(모메타손푸로에이트)_(15mg/15g),mometasone furoate,544,1344,20200120,20250619
unique_drugs,"조이렉스정(아시클로버)(수출명: Herpex Tabs.200mg, Zoylin Tabs.)_(0.2g/1정)",acyclovir,544,1311,20200107,20250618
unique_drugs,씬지로이드정0.112밀리그램(레보티록신나트륨수화물)_(0.112mg/1정),levothyroxine sodium,543,3802,20200115,20250707
unique_drugs,록시타신정(록시트로마이신)_(0.15g/1정),roxithromycin,543,1854,20200103,20250529
unique_drugs,유로시트라씨산_(5g),citric acid,542,1471,20200305,20250712
unique_drugs,미드리아실1%점안액(트로픽아미드)_(0.15g/15mL),tropicamide,542,775,20200114,20250619
unique_drugs,넥사브이정40밀리그램(에스오메프라졸마그네슘삼수화물)_(44.50mg/1정),esomeprazole magnesium (as esomeprazol),541,1819,20200113,20250502
unique_drugs,팜시넥스정250밀리그램(팜시클로비르)_(0.25g/1정),famciclovir,541,1585,20200103,20250605
unique_drugs,하원아시클로버200밀리그람정_(0.2g/1정),acyclovir,541,1469,20200109,20250601
unique_drugs,한풍향사평위산(혼합단미엑스산),"",541,1016,20200105,20250517
unique_drugs,아이오브릭스주300(이오헥솔)_(64.7g/100mL),iohexol,541,621,20200106,20250530
unique_drugs,옴니헥솔주350(이오헥솔)(수출명:Unipaque350inj.)_(377.5g/500mL),iohexol,540,604,20200104,20250508
unique_drugs,"대한펜타닐주사액_(펜타닐시트르산염, 0.5mg/10mL)",fentanyl citrate (as fentanyl),540,579,20200114,20250518
unique_drugs,트리티코서방정75밀리그람(트라조돈염산염)_(75mg/1정),trazodone hydrochloride,539,6334,20200102,20250619
unique_drugs,줄토피플렉스터치주_(3mL),insulin degludec,539,4880,20210607,20250723
unique_drugs,푸루메론점안액(플루오로메톨론)_(6mg/6mL),fluorometholone,539,1385,20200107,20250704
unique_drugs,오프라캡슐(오메프라졸)_(20mg/1캡슐),omeprazole granule(enteric coated) (as omeprazole),538,1725,20200107,20250619
unique_drugs,명문구연산펜타닐주사_(78.5μg/1mL),fentanyl citrate (as fentanyl),538,674,20200102,20250415
unique_drugs,넥스팜탄산칼슘정_(0.5g/1정),calcium carbonate,537,3566,20200109,20250630
unique_drugs,레보플루점안액_(6mL),fluorometholone,537,1525,20200106,20250630
unique_drugs,"아모잘탄플러스정5/50/12.5밀리그램(암로디핀,로사르탄,클로르탈리돈)_(1정)",amlodipine camsylate (as amlodipine),536,8185,20200921,20250709
unique_drugs,프리그렐정(클로피도그렐레지네이트)_(0.15g/1정),clopidogrel resinate (as clopidogrel),536,4653,20200102,20250709
unique_drugs,튜비스투정150/300밀리그램_(1정),isoniazid,536,3359,20200109,20250612
unique_drugs,알피가바펜틴캡슐100mg_(0.1g/1캡슐),gabapentin,536,1720,20200107,20250121
unique_drugs,휴온스탈니플루메이트정_(0.37g/1정),talniflumate,536,1428,20200106,20250531
unique_drugs,메페드크림(마페니드아세트산염)_(56g/500g),mafenide acetate,536,1398,20200106,20241202
unique_drugs,정우평위산산(단미엑스혼합제),"",536,1354,20200102,20250613
unique_drugs,파미버정(팜시클로비르)_(0.75g/1정),famciclovir,536,1353,20200116,20250626
unique_drugs,옵티코솔액_(500mL/백),calcium chloride,536,872,20210223,20250617
unique_drugs,하드칼츄어블정_(1정),calcium carbonate,535,3192,20200101,20250630
unique_drugs,건일몬테루카스트정10밀리그램(몬테루카스트나트륨)_(10.4mg/1정),montelukast sodium (as montelukast),535,1876,20200110,20250616
unique_drugs,라베정20밀리그램(라베프라졸나트륨)_(20mg/1정),rabeprazole sodium,535,1661,20200107,20250627
unique_drugs,노메타손점비액(모메타손푸로에이트)_(7mg/140회),mometasone furoate,535,1449,20200129,20250501
