1category,code,disease_names,patient_count,occurrence_count
unique_disease_codes,BM6267,"[""(한방)근육긴장, 발목 및 발"",""(한방)근육긴장 발목 및 발""]",2107,6881
unique_disease_codes,AM1384,"[""(양방)기타 명시된 관절염, 손"",""(양방)기타 명시된 관절염 손""]",2104,6375
unique_disease_codes,AJ039,"[""(양방)상세불명의 급성 편도염""]",2104,4531
unique_disease_codes,AM79138,"["""",""(양방)기타 근통 아래팔"",""(양방)기타 근통, 아래팔""]",2100,5146
unique_disease_codes,AO210,"[""(양방)경도 임신과다구토""]",2095,3946
unique_disease_codes,AB359,"[""(양방)상세불명의 백선증""]",2094,5203
unique_disease_codes,AM2388,"[""(양방)무릎의 기타 내부장애, 기타 무릎 구조물"",""(양방)무릎의 기타 내부장애 기타 무릎 구조물""]",2088,5659
unique_disease_codes,AM4797,"[""(양방)상세불명의 척추증 요천부"","""",""(양방)상세불명의 척추증, 요천부""]",2086,8822
unique_disease_codes,BG439,"[""(한방)상세불명의 편두통""]",2083,7255
unique_disease_codes,AD219,"[""(양방)상세불명의 결합조직 및 기타 연조직의 기타 양성 신생물""]",2082,6630
unique_disease_codes,AI879,"[""(양방)정맥의 상세불명 장애""]",2081,5435
unique_disease_codes,AM7965,"[""(양방)사지의 통증, 골반 부분 및 대퇴"",""(양방)사지의 통증 골반 부분 및 대퇴""]",2076,5329
unique_disease_codes,BR05,"[""(한방)기침""]",2073,4826
unique_disease_codes,AF400,"[""(양방)광장공포증""]",2066,24762
unique_disease_codes,AM7920,"[""(양방)상세불명의 신경통 및 신경염 여러 부위"",""(양방)상세불명의 신경통 및 신경염, 여러 부위""]",2062,5241
unique_disease_codes,AI493,"[""(양방)심실조기탈분극""]",2061,11383
unique_disease_codes,AS42040,"[""(양방)쇄골 몸통의 골절, 폐쇄성"",""(양방)쇄골 몸통의 골절 폐쇄성""]",2058,14832
unique_disease_codes,AN393,"[""(양방)스트레스요실금""]",2057,7153
unique_disease_codes,BM5449,"[""(한방)좌골신경통을 동반한 요통, 상세불명의 부위"",""(한방)좌골신경통을 동반한 요통 상세불명의 부위""]",2053,9711
unique_disease_codes,AH104,"[""(양방)만성 결막염"",""""]",2051,4153
unique_disease_codes,AI861,"[""(양방)음낭정맥류""]",2049,6356
unique_disease_codes,AS9200,"[""(양방)종골의 골절 폐쇄성"",""(양방)종골의 골절, 폐쇄성""]",2046,12041
unique_disease_codes,AL0230,"[""(양방)둔부의 피부농양""]",2041,7835
unique_disease_codes,AJ339,"[""(양방)상세불명의 코폴립""]",2034,9017
unique_disease_codes,AM79170,"[""(양방)근근막통증후군, 발목 및 발"","""",""(양방)근근막통증후군 발목 및 발""]",2029,5023
unique_disease_codes,AA0838,"[""(양방)기타 바이러스장염""]",2029,3590
unique_disease_codes,AF067,"[""(양방)경도 인지장애""]",2025,10103
unique_disease_codes,AZ350,"[""(양방)불임의 기왕력을 가진 임신의 관리""]",2023,9669
unique_disease_codes,AK829,"[""(양방)담낭의 상세불명의 질환""]",2023,3783
unique_disease_codes,AS5340,"["""",""(양방)요골측부인대의 염좌 및 긴장""]",2021,5859
unique_disease_codes,AM9426,"[""(양방)연골연화, 아래다리"",""(양방)연골연화 아래다리""]",2012,5792
unique_disease_codes,AR634,"[""(양방)이상체중감소""]",2012,3817
unique_disease_codes,AS0142,"[""(양방)하악부의 열린상처""]",2010,6485
unique_disease_codes,AJ301,"[""(양방)화분에 의한 알레르기비염""]",2009,4737
unique_disease_codes,AM79178,"[""(양방)기타 근통, 발목 및 발"",""(양방)기타 근통 발목 및 발""]",2007,4644
unique_disease_codes,AK7688,"[""(양방)기타 명시된 간질환""]",2004,4878
unique_disease_codes,AG64,"[""(양방)말초신경계통의 기타 장애""]",1998,4845
unique_disease_codes,AS336,"[""(양방)천장관절의 염좌 및 긴장"",""""]",1998,4754
unique_disease_codes,BM5499,"[""(한방)상세불명의 등통증 상세불명의 부위"",""(한방)상세불명의 등통증, 상세불명의 부위""]",1996,7814
unique_disease_codes,BM5494,"[""(한방)상세불명의 등통증, 흉추부"",""(한방)상세불명의 등통증 흉추부""]",1993,4670
unique_disease_codes,AM6263,"[""(양방)근육긴장 아래팔"",""(양방)근육긴장, 아래팔"",""""]",1977,4939
unique_disease_codes,AN648,"[""(양방)유방의 기타 명시된 장애""]",1977,4517
unique_disease_codes,AF438,"[""(양방)심한 스트레스에 대한 기타 반응""]",1975,10868
unique_disease_codes,AT2322,"[""(양방)손목 및 손의 2도 화상 엄지손가락을 포함하지 않는 여러 손가락(손톱)"",""(양방)손목 및 손의 2도 화상, 엄지손가락을 포함하지 않는 여러 손가락(손톱)"",""""]",1973,6412
unique_disease_codes,AB008,"[""(양방)기타 형태의 헤르페스바이러스감염"",""""]",1971,4499
unique_disease_codes,AM503,"["""",""(양방)기타 경추간판변성""]",1969,7539
unique_disease_codes,AK580,"[""(양방)설사를 동반한 과민대장증후군""]",1967,3495
unique_disease_codes,AF39,"[""(양방)상세불명의 기분[정동]장애""]",1966,18922
unique_disease_codes,BM501,"[""(한방)신경뿌리병증을 동반한 경추간판장애""]",1959,10526
unique_disease_codes,AN602,"["""",""(양방)유방의 섬유선증""]",1959,4305
unique_disease_codes,AO821,"[""(양방)응급제왕절개에 의한 분만""]",1958,2314
unique_disease_codes,AL649,"[""(양방)상세불명의 안드로젠탈모증""]",1945,4763
unique_disease_codes,AS7618,"[""(양방)대퇴사두근의 근육 및 힘줄의 손상 기타 및 상세불명의 손상"",""(양방)대퇴사두근의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상""]",1944,6416
unique_disease_codes,BS935,"[""(한방)발가락의 염좌 및 긴장""]",1941,5295
unique_disease_codes,AB86,"[""(양방)옴""]",1938,5132
unique_disease_codes,AN281,"[""(양방)후천성 신장의 낭""]",1931,4465
unique_disease_codes,AM774,"[""(양방)중족골통""]",1930,5214
unique_disease_codes,AM4787,"[""(양방)기타 척추증 요천부"",""(양방)기타 척추증, 요천부""]",1918,8510
unique_disease_codes,AZ139,"["""",""(양방)상세불명의 특수선별검사""]",1916,2247
unique_disease_codes,AT782,"[""(양방)상세불명의 아나필락시스쇼크""]",1909,3827
unique_disease_codes,AE1168,"[""(양방)달리 분류되지 않은 기타 명시된 합병증을 동반한 2형 당뇨병""]",1907,20223
unique_disease_codes,AK1129,"[""(양방)상세불명의 타액선염""]",1901,4103
unique_disease_codes,AN850,"[""(양방)자궁내막선증식증""]",1898,6583
unique_disease_codes,AM7970,"[""(양방)섬유근통 여러 부위"",""(양방)섬유근통, 여러 부위""]",1895,11744
unique_disease_codes,AH6501,"[""(양방)급성 장액성 중이염, 양쪽"",""(양방)급성 장액성 중이염 양쪽""]",1895,4447
unique_disease_codes,AG909,"[""(양방)자율신경계통의 상세불명 장애""]",1891,6484
unique_disease_codes,AM4306,"[""(양방)척추분리증, 요추부"","""",""(양방)척추분리증 요추부""]",1889,6449
unique_disease_codes,AK0728,"[""(양방)치열궁 관계의 기타 명시된 이상"",""""]",1875,2485
unique_disease_codes,AZ300,"[""(양방)피임에 관한 일반 상담 및 권고""]",1875,2311
unique_disease_codes,C113,"[""(약국)호흡기계/객담""]",1874,3678
unique_disease_codes,AB888,"[""(양방)기타 명시된 감염""]",1873,3463
unique_disease_codes,AR430,"[""(양방)무후각증"",""""]",1870,4587
unique_disease_codes,AM8100,"[""(양방)폐경후골다공증, 여러 부위"",""(양방)폐경후골다공증 여러 부위""]",1864,9509
unique_disease_codes,AJ359,"["""",""(양방)편도 및 아데노이드의 상세불명의 만성 질환""]",1861,5147
unique_disease_codes,AM8109,"[""(양방)폐경후골다공증 상세불명 부분"",""(양방)폐경후골다공증, 상세불명 부분""]",1860,8677
unique_disease_codes,AM1393,"[""(양방)상세불명의 관절염, 아래팔"",""(양방)상세불명의 관절염 아래팔""]",1855,5395
unique_disease_codes,BL309,"[""(한방)상세불명의 피부염""]",1854,11445
unique_disease_codes,AM5439,"[""(양방)좌골신경통 상세불명의 부위"",""(양방)좌골신경통, 상세불명의 부위""]",1854,5556
unique_disease_codes,AM5483,"[""(양방)기타 등통증, 경흉추부"",""(양방)기타 등통증 경흉추부""]",1850,6088
unique_disease_codes,AD131,"[""(양방)위의 양성 신생물""]",1848,7167
unique_disease_codes,AL506,"[""(양방)접촉두드러기"",""""]",1846,5233
unique_disease_codes,AN733,"[""(양방)여성 급성 골반복막염""]",1846,4873
unique_disease_codes,AK719,"[""(양방)상세불명의 독성간질환""]",1845,4453
unique_disease_codes,AH9191,"[""(양방)상세불명의 청력소실 양쪽"",""(양방)상세불명의 청력소실, 양쪽""]",1845,4051
unique_disease_codes,AE790,"[""(양방)염증성 관절염 및 통풍성 질환의 징후가 없는 고뇨산혈증""]",1844,4852
unique_disease_codes,AK700,"[""(양방)알코올성 지방간""]",1843,5383
unique_disease_codes,AI200,"[""(양방)불안정협심증""]",1837,16601
unique_disease_codes,AO654,"[""(양방)상세불명의 태아골반불균형으로 인한 난산""]",1830,1998
unique_disease_codes,AM5302,"[""(양방)경추두개증후군, 경부"",""(양방)경추두개증후군 경부""]",1826,5551
unique_disease_codes,AB889,"[""(양방)상세불명의 감염""]",1826,3103
unique_disease_codes,BM6262,"[""(한방)근육긴장, 위팔"",""(한방)근육긴장 위팔""]",1825,6328
unique_disease_codes,AA059,"[""(양방)상세불명의 세균성 식중독""]",1824,3097
unique_disease_codes,AE1120,"[""(양방)초기 당뇨병성 신장병증을 동반한 2형 당뇨병(N08.3*)""]",1821,22486
unique_disease_codes,AG258,"[""(양방)기타 명시된 추체외로 및 운동 장애"",""""]",1819,10854
unique_disease_codes,AJ0510,"["""",""(양방)폐색을 동반하지 않은 급성 후두개염""]",1818,4466
unique_disease_codes,AK589,"[""(양방)설사를 동반하지 않은 과민대장증후군""]",1818,3351
unique_disease_codes,AN762,"[""(양방)급성 외음염""]",1814,3236
unique_disease_codes,AJ398,"[""(양방)상기도의 기타 명시된 질환"",""""]",1811,4578
unique_disease_codes,BM509,"[""(한방)상세불명의 경추간판장애""]",1809,7586
unique_disease_codes,AA488,"[""(양방)기타 명시된 세균성 질환""]",1809,4566
unique_disease_codes,AM7918,"[""(양방)근통, 기타 부분"",""(양방)근통 기타 부분""]",1807,2568
unique_disease_codes,AT783,"[""(양방)혈관신경성 부종"",""""]",1806,4818
unique_disease_codes,AS711,"[""(양방)대퇴의 열린상처""]",1799,5410
unique_disease_codes,AH1118,"[""(양방)기타 및 상세불명의 결막변성""]",1789,4387
unique_disease_codes,AH188,"["""",""(양방)각막의 기타 명시된 장애""]",1788,7401
unique_disease_codes,AM5489,"[""(양방)기타 등통증, 상세불명의 부위"",""(양방)기타 등통증 상세불명의 부위""]",1788,3483
unique_disease_codes,AH8130,"[""(양방)기타 이성 현기증""]",1787,4034
unique_disease_codes,AK0521,"[""(양방)동이 있는 잇몸 기원의 치주농양"",""""]",1784,3357
unique_disease_codes,AT300,"[""(양방)상세불명 정도의 상세불명 신체부위의 화상""]",1777,3605
unique_disease_codes,AM8199,"[""(양방)상세불명의 골다공증 상세불명 부분"",""(양방)상세불명의 골다공증, 상세불명 부분""]",1774,6364
unique_disease_codes,AD134,"[""(양방)간의 양성 신생물""]",1774,3327
unique_disease_codes,BM5421,"[""(한방)경추통, 후두환축부"",""(한방)경추통 후두환축부""]",1773,5897
unique_disease_codes,AE221,"[""(양방)고프로락틴혈증""]",1768,5834
unique_disease_codes,AM5465,"[""(양방)흉추통증, 흉요추부"","""",""(양방)흉추통증 흉요추부""]",1766,4600
unique_disease_codes,AN61,"[""(양방)유방의 염증성 장애""]",1761,8633
unique_disease_codes,AI652,"[""(양방)경동맥의 폐쇄 및 협착""]",1759,9477
unique_disease_codes,AM1901,"[""(양방)기타 관절의 원발성 관절증, 어깨부분"",""(양방)기타 관절의 원발성 관절증 어깨부분""]",1758,6629
unique_disease_codes,AF331,"[""(양방)재발성 우울장애, 현존 중등도"",""(양방)재발성 우울장애 현존 중등도"",""""]",1756,23295
unique_disease_codes,BM79150,"[""(한방)근근막통증후군, 골반 부분 및 대퇴"",""(한방)근근막통증후군 골반 부분 및 대퇴""]",1756,5960
unique_disease_codes,C125,"[""(약국)호흡기계/염증""]",1756,3880
unique_disease_codes,AO990,"[""(양방)임신 출산 및 산후기에 합병된 빈혈"",""(양방)임신, 출산 및 산후기에 합병된 빈혈""]",1756,2838
unique_disease_codes,AL0222,"[""(양방)몸통의 큰종기""]",1748,5636
unique_disease_codes,AO6002,"[""(양방)분만이 없는 조기진통, 임신 34주 이상"",""(양방)분만이 없는 조기진통 임신 34주 이상""]",1748,2564
unique_disease_codes,AH26022,"[""(양방)초로백내장 양쪽"",""(양방)초로백내장, 양쪽""]",1743,4724
unique_disease_codes,AF453,"[""(양방)신체형자율신경기능장애""]",1740,5584
unique_disease_codes,AI509,"[""(양방)상세불명의 심부전""]",1738,11796
unique_disease_codes,AS2341,"[""(양방)흉골의 염좌 및 긴장""]",1733,2986
unique_disease_codes,AS3210,"[""(양방)천골(薦骨)의 골절 폐쇄성"",""(양방)천골(薦骨)의 골절, 폐쇄성""]",1732,5817
unique_disease_codes,AE639,"[""(양방)상세불명의 영양결핍""]",1731,3025
unique_disease_codes,AK8599,"[""(양방)상세불명의 급성 췌장염, 상세불명"",""(양방)상세불명의 급성 췌장염 상세불명""]",1726,8309
unique_disease_codes,BS2340,"[""(한방)늑골의 염좌 및 긴장""]",1721,4157
unique_disease_codes,AR042,"[""(양방)객혈""]",1720,4147
unique_disease_codes,AK582,"[""(양방)변비 위주의 과민대장증후군 [IBS-C]""]",1720,3068
unique_disease_codes,AK123,"[""(양방)구강점막염(궤양성)""]",1719,3930
unique_disease_codes,AZ014,"[""(양방)부인과적 검사(일반적)(일상적)""]",1718,2191
unique_disease_codes,AR220,"[""(양방)머리의 국소적 부기, 종괴 및 덩이"",""(양방)머리의 국소적 부기 종괴 및 덩이""]",1713,5058
unique_disease_codes,AN4592,"[""(양방)농양을 동반하지 않은 부고환-고환염""]",1711,4531
unique_disease_codes,AS8340,"[""(양방)외측측부인대의 염좌 및 긴장""]",1703,4468
unique_disease_codes,AM1098,"[""(양방)상세불명의 통풍, 기타 부분"","""",""(양방)상세불명의 통풍 기타 부분""]",1696,7207
unique_disease_codes,AZ201,"["""",""(양방)결핵에 접촉 및 노출""]",1691,2793
unique_disease_codes,AM169,"[""(양방)상세불명의 고관절증""]",1690,5846
unique_disease_codes,AJ4501,"[""(양방)기타 알레르기천식, 간헐성 및 경증 지속성"",""(양방)기타 알레르기천식 간헐성 및 경증 지속성"",""""]",1690,5589
unique_disease_codes,AD2491,"[""(양방)상세불명 유방의 양성 신생물, 왼쪽"",""(양방)상세불명 유방의 양성 신생물 왼쪽""]",1688,3933
unique_disease_codes,AS809,"[""(양방)아래다리의 상세불명 표재성 손상""]",1687,3604
unique_disease_codes,BM5485,"[""(한방)기타 등통증 흉요추부"",""(한방)기타 등통증, 흉요추부""]",1683,4314
unique_disease_codes,AK0116,"[""(양방)상악대구치의 매복"",""""]",1683,1839
unique_disease_codes,AN343,"["""",""(양방)상세불명의 요도증후군""]",1679,4835
unique_disease_codes,AM6747,"[""(양방)결절종, 발목 및 발"","""",""(양방)결절종 발목 및 발""]",1679,4099
unique_disease_codes,AM1398,"[""(양방)상세불명의 관절염, 기타 부분"",""(양방)상세불명의 관절염 기타 부분""]",1678,3915
unique_disease_codes,AT146,"[""(양방)상세불명의 신체부위의 근육 및 힘줄의 손상""]",1676,3920
unique_disease_codes,AC5091,"[""(양방)상세불명의 유방의 악성 신생물, 왼쪽"",""(양방)상세불명의 유방의 악성 신생물 왼쪽""]",1674,53223
unique_disease_codes,AH932,"[""(양방)기타 청각의 이상""]",1673,3475
