category,name,code,patient_count,occurrence_count,first_occurrence,last_occurrence
unique_diseases,(양방)좌골신경통을 동반한 요통 상세불명의 부위,AM5449,3096,11403,20200928,20250630
unique_diseases,(양방)기타 치주질환,AK055,3092,5084,20200107,20250722
unique_diseases,(약국)호흡기계/인후통,C119,3091,6383,20200104,20250624
unique_diseases,(양방)팔꿈치의 열린상처,AS510,3089,9662,20200101,20250630
unique_diseases,(양방)상세불명의 관절염 발목 및 발,AM1397,3081,9619,20201002,20250707
unique_diseases,"(양방)코의 농양, 종기 및 큰종기",AJ340,3081,7148,20200101,20241221
unique_diseases,"(양방)관절통, 손",AM2554,3079,7515,20200102,20241212
unique_diseases,(양방)상세불명의 측부인대의 염좌 및 긴장,AS8349,3071,8533,20200106,20250628
unique_diseases,(양방)근육긴장 여러 부위,AM6260,3063,7001,20200928,20250714
unique_diseases,(양방)목의 종기,AL0211,3060,8240,20200103,20250725
unique_diseases,"(양방)척추협착, 요추부",AM4806,3057,15995,20200102,20241230
unique_diseases,(양방)삼차신경통,AG500,3055,9891,20200106,20250630
unique_diseases,(양방)척추협착 요천부,AM4807,3050,15537,20200917,20250731
unique_diseases,(양방)발목 및 발의 기타 표재성 손상,AS908,3039,5644,20210102,20250704
unique_diseases,(양방)상세불명의 관절염 어깨부분,AM1391,3037,10657,20200929,20250630
unique_diseases,(양방)발목의 열린상처,AS910,3036,9053,20200106,20250630
unique_diseases,(양방)상세불명의 관절증 여러 부위,AM1990,3033,8577,20201006,20250623
unique_diseases,(양방)간담도계의 혈관종,AD1802,3030,6432,20200103,20250625
unique_diseases,(양방)무릎의 기타 윤활낭염,AM705,3028,8902,20200114,20250624
unique_diseases,(양방)자궁의 급성 염증성 질환,AN710,3023,6325,20200103,20250731
unique_diseases,(양방)아래다리의 상세불명 부분의 열린상처,AS819,3021,8909,20200102,20250706
unique_diseases,(양방)기타 및 상세불명의 망막열공,AH3338,3016,7775,20210101,20250630
unique_diseases,(양방)손목 및 수근골 인대의 외상성 파열,AS633,3011,13292,20200102,20250630
unique_diseases,(양방)기타 명시된 치은비대,AK0618,3004,4769,20200104,20250621
unique_diseases,(양방)기타 양성 유방형성이상,AN608,3000,6433,20200103,20250630
unique_diseases,(양방)치통 NOS,AK0880,2998,4042,20200109,20250627
unique_diseases,(한방)좌골신경통을 동반한 요통 요천부,BM5447,2994,14108,20201023,20250705
unique_diseases,(양방)특발성 통풍 상세불명 부분,AM1009,2993,14375,20200921,20250805
unique_diseases,(양방)이전의 기타 및 상세불명의 제왕절개로 인한 자궁흉터에 대한 산모관리,AO3422,2993,5411,20200102,20250630
unique_diseases,(양방)아래팔의 기타 및 상세불명 부분의 타박상,AS501,2984,5116,20200101,20250609
unique_diseases,(양방)내측반달연골의 찢김,AS8320,2980,14395,20200102,20250626
unique_diseases,(양방)기타 화학물질에 의한 알레르기성 접촉피부염,AL235,2976,7756,20200102,20250711
unique_diseases,(양방)알코올의 의존증후군,AF102,2974,25866,20200101,20250728
unique_diseases,(양방)피부의 흉터 병태 및 섬유증,AL905,2971,7126,20200103,20250628
unique_diseases,(양방)좌골신경통 요추부,AM5436,2969,12211,20201005,20250628
unique_diseases,(한방)근육긴장 아래팔,BM6263,2961,9121,20201008,20250723
unique_diseases,(양방)치근의 파절,AS0255,2953,4881,20200117,20250704
unique_diseases,(양방)눈 및 시력의 검사,AZ010,2936,5202,20200103,20250630
unique_diseases,(양방)몸통의 피부 및 피하조직의 양성 지방종성 신생물,AD171,2935,10571,20200102,20250625
unique_diseases,(양방)상세불명 늑골의 다발골절 폐쇄성,AS22490,2929,8537,20201103,20250718
unique_diseases,(양방)조짐이 있는 편두통[고전적 편두통],AG431,2928,10439,20200102,20250704
unique_diseases,"(양방)경추통, 경흉추부",AM5423,2928,10022,20200102,20241227
unique_diseases,(양방)척추전방전위증 요추부,AM4316,2925,14294,20200922,20250724
unique_diseases,(양방)만성 항문열창,AK601,2925,8843,20200102,20250626
unique_diseases,(양방)저안압녹내장,AH4010,2922,21316,20200102,20250724
unique_diseases,(양방)상세불명의 빈맥,AR000,2915,6060,20200102,20250624
unique_diseases,(양방)척수병증을 동반한 요추 및 기타 추간판장애(G99.2*),AM510,2911,15226,20200102,20250717
unique_diseases,"(양방)관절통, 어깨부분",AM2551,2908,8889,20200102,20241231
unique_diseases,(양방)달리 분류된 질환에서의 기타 망막장애,AH368,2897,6738,20200109,20250723
unique_diseases,(양방)당뇨병성 다발신경병증을 동반한 2형 당뇨병(G63.2*),AE1141,2872,39590,20200102,20250729
unique_diseases,(양방)손가락뼈의 상세불명 부분의 골절 폐쇄성,AS62690,2864,10073,20201007,20250711
unique_diseases,(양방)기타 노년백내장 양쪽,AH2582,2853,8801,20201217,20250719
unique_diseases,(양방)갑상선기능검사의 이상결과,AR946,2851,6684,20200106,20250625
unique_diseases,(양방)상세불명의 급성 바이러스간염,AB179,2850,7366,20200103,20250724
unique_diseases,(양방)편도 및 아데노이드의 기타 만성 질환,AJ358,2846,5672,20200107,20250630
unique_diseases,(양방)근근막통증후군 아래다리,AM79160,2844,8016,20201019,20250714
unique_diseases,(한방)상세불명의 복통,BR1049,2843,8010,20200102,20250630
unique_diseases,(한방)만성 비염,BJ310,2832,11076,20200102,20250628
unique_diseases,(양방)상세불명의 관절염 아래다리,AM1396,2820,10159,20200923,20250723
unique_diseases,(양방)엄지발가락 골절 폐쇄성,AS9240,2819,13324,20200921,20250731
unique_diseases,(한방)벨마비,BG510,2818,45287,20200101,20250808
unique_diseases,(양방)중등증 아토피성 피부염,AL2084,2818,18342,20210104,20250723
unique_diseases,(양방)기타 절지동물의 독액의 독성효과,AT634,2817,3936,20200106,20250726
unique_diseases,(양방)기타 명시된 이유의 검사 및 관찰,AZ048,2812,3460,20200109,20250701
unique_diseases,(양방)연조직내의 잔류이물 손,AM7954,2811,5350,20201008,20250620
unique_diseases,(양방)상세불명의 원발성 개방우각녹내장,AH4019,2808,22309,20200102,20250724
unique_diseases,(양방)경추통 후두환축부,AM5421,2807,8569,20200919,20250717
unique_diseases,(양방)양쪽 감각신경성 청력소실,AH903,2806,6625,20200106,20250703
unique_diseases,(양방)노년성 초기백내장 양쪽,AH2502,2805,9830,20200928,20250718
unique_diseases,(양방)내측측부인대의 파열,AS8343,2802,13620,20200103,20250630
unique_diseases,(양방)농양이 있는 모소낭,AL050,2801,12943,20200101,20250630
unique_diseases,(양방)상세불명의 굴절장애,AH527,2795,4942,20200110,20250728
unique_diseases,(양방)요골 하단의 상세불명 골절 폐쇄성,AS52590,2794,17225,20200928,20250707
unique_diseases,(양방)기타 합병증을 동반한 전립선증식증,AN408,2794,16123,20200103,20250814
unique_diseases,(양방)상세불명의 갑상선염,AE069,2790,6733,20200104,20250609
unique_diseases,(양방)폐의 기타 장애,AJ9848,2780,5866,20200102,20250611
unique_diseases,"(양방)기타 근통, 기타 부분",AM79188,2777,4924,20200102,20241231
unique_diseases,(양방)구강으로 연결된 동,AK0462,2764,8112,20200101,20250705
unique_diseases,"(양방)정상최초임신의 관리, 임신 22주 미만",AZ3400,2761,10196,20200102,20241224
unique_diseases,(양방)아래다리 부위의 후근육군의 기타 근육 및 힘줄의 손상 기타 및 상세불명의 손상,AS8618,2754,9654,20200928,20250714
unique_diseases,(양방)기타 및 상세불명의 보통건선,AL4008,2744,23030,20200102,20250719
unique_diseases,(양방)장액성 결막염 바이러스성 제외,AH1022,2739,6214,20201015,20250630
unique_diseases,"(양방)근근막통증후군, 어깨부분",AM79110,2731,8191,20200102,20241227
unique_diseases,(양방)둔부의 종기,AL0231,2729,7600,20200101,20250628
unique_diseases,(양방)기타 양극성 정동장애,AF318,2727,38190,20200101,20250719
unique_diseases,(양방)척골신경의 병변,AG562,2699,10590,20200102,20250628
unique_diseases,(양방)손목 및 손의 상세불명 표재성 손상,AS609,2697,4562,20200102,20250630
unique_diseases,(양방)외상성 교합에 의한 잇몸 및 무치성 치조융기의 병변,AK0620,2689,3376,20200102,20250702
unique_diseases,(양방)상세불명의 바이러스감염,AB349,2686,4532,20200102,20250705
unique_diseases,(양방)각막궤양,AH160,2683,8463,20200109,20250628
unique_diseases,(한방)회전근개증후군,BM751,2679,12108,20200103,20250809
unique_diseases,(양방)전정기능의 기타 장애,AH818,2677,6889,20200103,20250630
unique_diseases,(양방)기타 및 상세불명 식도염,AK208,2674,6678,20210101,20250723
unique_diseases,(양방)기타 및 상세불명의 비뇨생식기계 편모충증,AA5908,2672,6222,20200106,20250624
unique_diseases,(양방)상세불명의 등통증 상세불명의 부위,AM5499,2671,5866,20201012,20250625
unique_diseases,(양방)기타 명시된 갑상선의 장애,AE078,2671,5110,20200104,20250630
unique_diseases,"(양방)요통, 척추의 여러 부위",AM5450,2668,7858,20200102,20241226
unique_diseases,(한방)상세불명의 월경통,BN946,2667,12682,20200104,20250630
unique_diseases,(양방)기타 또는 상세불명 용적고갈,AE868,2653,4466,20200102,20250619
unique_diseases,(양방)1도 치핵,AK640,2649,5391,20200102,20250627
unique_diseases,(양방)자궁경부의 폴립,AN841,2631,4821,20200107,20250728
unique_diseases,(양방)위 및 십이지장의 기타 명시된 질환,AK3188,2629,6382,20200104,20250609
unique_diseases,(양방)비타민A결핍의 기타 안구증상,AE507,2619,6327,20200110,20250717
unique_diseases,(양방)급성 자궁주위조직염 및 골반연조직염,AN730,2618,6186,20200108,20250625
unique_diseases,(양방)기타 명시된 폐경 및 폐경전후 장애,AN958,2612,15201,20200103,20250725
unique_diseases,(양방)신체표면의 10％ 미만을 침범한 화상,AT310,2610,10335,20200406,20250624
unique_diseases,(양방)상세불명의 감염성 질환에 대한 예방접종의 필요,AZ269,2610,4159,20200109,20250604
unique_diseases,(한방)어지럼증 및 어지럼,BR42,2608,10414,20200102,20250704
unique_diseases,(양방)항문주위정맥혈전증,AK645,2606,6210,20200104,20250714
unique_diseases,(양방)난치성 뇌전증을 동반하지 않은 상세불명의 뇌전증,AG4090,2603,27640,20200102,20250712
unique_diseases,(양방)잔존 [지속성][탈락성] 유치,AK0063,2603,3881,20200102,20250609
unique_diseases,(양방)바이러스가 확인되지 않은 기타 증상을 동반한 인플루엔자,AJ118,2598,4290,20210609,20250614
unique_diseases,(한방)근육긴장 여러 부위,BM6260,2590,9039,20200928,20250630
unique_diseases,(양방)자가면역성 갑상선염,AE063,2589,15545,20200103,20250711
unique_diseases,(양방)상세불명의 열,AR509,2586,3757,20200101,20250609
unique_diseases,(양방)목의 국소적 부기 종괴 및 덩이,AR221,2579,5870,20201006,20250609
unique_diseases,(양방)단순 및 점액화농성 혼합형 만성 기관지염,AJ418,2575,6434,20200102,20250616
unique_diseases,(양방)치아의 아탈구,AS0320,2573,3918,20200105,20250627
unique_diseases,(양방)기타 및 상세불명의 급성 고막염,AH7308,2570,8078,20200102,20250713
unique_diseases,(양방)기타 수면장애,AG478,2569,13147,20200103,20250820
unique_diseases,(양방)미만성 낭성 유방병증,AN601,2556,6393,20200102,20250624
unique_diseases,(한방)관절통 손,BM2554,2554,8790,20200918,20250722
unique_diseases,(양방)상세불명의 정상임신의 관리 임신 22주 이상 ~ 34주 미만,AZ3491,2546,7904,20200918,20250627
unique_diseases,(양방)폐색의 언급이 없는 기타 담석증,AK8080,2546,6842,20200103,20250627
unique_diseases,(양방)눈꺼풀의 비감염성 피부병,AH011,2545,4713,20200103,20250710
unique_diseases,(양방)정상최초임신의 관리 임신 34주 이상 ~ 37주 미만,AZ3402,2539,5155,20200925,20250627
unique_diseases,(양방)유방의 단발 양성 신생물 오른쪽,AD2420,2538,5025,20201030,20250630
unique_diseases,(양방)설염,AK140,2537,5144,20200107,20250628
unique_diseases,(양방)본태성 떨림,AG250,2531,12062,20200106,20250716
unique_diseases,(양방)이차성 월경통,AN945,2530,4617,20200102,20250619
unique_diseases,(양방)상세불명의 신경통 및 신경염 기타 부분,AM7928,2526,5742,20201026,20250726
unique_diseases,(양방)입술의 질환,AK130,2525,5190,20200106,20250708
unique_diseases,(양방)항문가려움,AL290,2524,4838,20200102,20250610
unique_diseases,(양방)달리 분류되지 않은 외상후 상처감염,AT793,2519,5548,20200105,20250630
unique_diseases,(양방)후천성 손발바닥각화증[각피증],AL851,2512,5236,20200104,20250630
unique_diseases,(양방)상세불명의 관절증 아래팔,AM1993,2508,7991,20200924,20250710
unique_diseases,(양방)장골대퇴골(인대)의 염좌 및 긴장,AS7310,2507,5986,20200106,20250730
unique_diseases,(양방)기타 알레르기천식 중등도 지속성,AJ4502,2503,13257,20200925,20250718
unique_diseases,(양방)상행결장의 양성 신생물,AD122,2503,3938,20200115,20250715
unique_diseases,(양방)상세불명의 위장출혈,AK922,2499,4719,20200102,20250630
unique_diseases,(양방)발진 및 기타 비특이성 피부발진,AR21,2497,5249,20200101,20250704
unique_diseases,(양방)상세불명의 다발신경병증,AG629,2495,8555,20200104,20250717
unique_diseases,(한방)손의 기타 및 상세불명 부분의 염좌 및 긴장,BS637,2495,6924,20200106,20250630
unique_diseases,(한방)기타 근통 발목 및 발,BM79178,2489,7018,20200918,20250630
unique_diseases,(양방)폐경후 위축성 질염,AN952,2487,6353,20200103,20250707
unique_diseases,(양방)위 및 십이지장의 상세불명 질환,AK319,2487,5699,20200102,20250624
unique_diseases,(양방)기타 및 상세불명의 상공막염,AH1518,2486,6500,20210102,20250731
unique_diseases,(양방)상세불명 늑골의 단일 골절폐쇄성,AS22390,2480,5855,20210308,20250626
unique_diseases,(양방)기타 세균성 폐렴,AJ158,2478,6150,20200102,20250619
unique_diseases,(양방)치수의 괴사,AK041,2472,7803,20200102,20250621
unique_diseases,(양방)외반무지(후천성),AM201,2468,8524,20200102,20250708
unique_diseases,(양방)편도의 비대,AJ351,2465,6124,20200102,20250621
unique_diseases,(양방)중수골의 상세불명 부분의 골절 폐쇄성,AS62390,2450,11425,20210104,20250615
unique_diseases,(양방)인대장애 발목 및 발,AM2427,2448,9195,20201111,20250704
unique_diseases,(양방)헤르페스바이러스 각막염 및 각막결막염(B00.51+),AH191,2447,7206,20200102,20250717
unique_diseases,"(양방)좌골신경통을 동반한 요통, 요추부",AM5446,2440,9190,20200102,20241231
unique_diseases,(양방)달리 분류되지 않은 비억제성 신경병성 방광,AN310,2440,8646,20200104,20250718
unique_diseases,(양방)기타 및 상세불명의 경련,AR568,2436,8854,20200106,20250722
unique_diseases,"(양방)관절통, 아래팔",AM2553,2435,6348,20200103,20241227
unique_diseases,(양방)달리 분류되지 않은 림프부종,AI890,2424,9380,20200108,20250731
unique_diseases,(양방)기타 농가진,AL0108,2422,5216,20200102,20250620
unique_diseases,"(양방)특발성 통풍, 발목 및 발",AM1007,2414,15430,20200102,20241227
